player_id,score,username,user_url,user_stats_url,country,location,joined,status,is_streamer,chess_blitz_last_rating,chess_blitz_last_date,chess_blitz_best_rating,chess_blitz_best_date,chess_blitz_record_win,chess_blitz_record_loss,chess_blitz_record_draw,chess_bullet_last_rating,chess_bullet_last_date,chess_bullet_best_rating,chess_bullet_best_date,chess_bullet_record_win,chess_bullet_record_loss,chess_bullet_record_draw,chess_daily_last_rating,chess_daily_last_date,chess_daily_best_rating,chess_daily_best_date,chess_daily_record_win,chess_daily_record_loss,chess_daily_record_draw,chess_rapid_last_rating,chess_rapid_last_date,chess_rapid_best_rating,chess_rapid_best_date,chess_rapid_record_win,chess_rapid_record_loss,chess_rapid_record_draw,tactics_highest_rating,tactics_highest_date,lessons_highest_rating,lessons_highest_date,puzzle_rush_best_total_attempts,puzzle_rush_best_score,puzzle_rush_daily_total_attempts,puzzle_rush_daily_score
87373000,28,itsachess,https://api.chess.com/pub/player/Itsachess,https://api.chess.com/pub/player/Itsachess/stats,AU,,2020/07/23,premium,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283,2020/08/16,,,34,33,31,28
46912570,28,andrewpalych,https://api.chess.com/pub/player/AndrewPalych,https://api.chess.com/pub/player/AndrewPalych/stats,RU,,2018/06/08,basic,False,1777,2020/07/27,1902,2019/06/20,108,32,7,,,,,,,,,,,,,,,1778,2020/05/26,1832,2019/07/10,127,29,5,2576,2020/03/16,800,2018/09/01,34,32,31,28
40511172,28,squidbones,https://api.chess.com/pub/player/squidbones,https://api.chess.com/pub/player/squidbones/stats,US,,2017/11/18,premium,False,1806,2020/05/27,1806,2020/05/27,1333,1140,151,1610,2020/08/12,1620,2020/08/07,2542,2279,165,,,,,,,,1809,2018/09/09,1809,2018/09/09,5,0,0,2662,2020/08/03,1938,2018/09/26,36,34,33,31
38041432,28,eric_zhihao,https://api.chess.com/pub/player/eric_zhihao,https://api.chess.com/pub/player/eric_zhihao/stats,CN,,2017/08/22,basic,False,1864,2020/05/05,1878,2020/01/14,27,15,2,1742,2020/02/18,1751,2020/01/20,13,5,2,,,,,,,,1974,2020/06/13,2002,2020/06/13,2,0,2,1359,2017/11/11,,,36,33,31,28
30775208,28,dwangdx,https://api.chess.com/pub/player/dwangdx,https://api.chess.com/pub/player/dwangdx/stats,US,,2016/11/06,premium,False,1798,2020/08/15,1798,2020/08/15,1678,1574,123,,,,,,,,,,,,,,,1631,2020/08/13,1665,2020/07/09,61,46,5,2360,2020/07/24,1860,2018/05/05,33,30,30,28
22754174,28,littlepawn8,https://api.chess.com/pub/player/LittlePawn8,https://api.chess.com/pub/player/LittlePawn8/stats,US,Torrance,2015/06/09,premium,False,1661,2020/08/18,1792,2019/06/16,1610,1467,155,1098,2015/06/09,1538,2015/06/09,1,3,0,,,,,,,,,,,,,,,2197,2017/05/21,1651,2017/02/18,36,33,31,28
17913684,28,ratatatatata,https://api.chess.com/pub/player/ratatatatata,https://api.chess.com/pub/player/ratatatatata/stats,XX,,2014/07/02,basic,False,1814,2020/08/16,1893,2020/02/20,2096,1980,160,,,,,,,,1317,2015/08/02,1317,2015/08/02,1,0,0,1614,2020/06/15,1694,2019/10/23,55,51,8,2328,2020/04/25,,,38,35,31,28
81018288,27,alex210154,https://api.chess.com/pub/player/Alex210154,https://api.chess.com/pub/player/Alex210154/stats,RU,,2020/05/30,premium,False,1751,2020/08/18,1849,2020/07/03,568,494,34,,,,,,,,,,,,,,,,,,,,,,2276,2020/05/31,,,31,30,30,27
79357758,27,holysingleton,https://api.chess.com/pub/player/HolySingleton,https://api.chess.com/pub/player/HolySingleton/stats,US,,2020/05/13,basic,False,1652,2020/08/15,1652,2020/08/15,6,2,0,1512,2020/08/17,1652,2020/05/14,80,73,3,,,,,,,,,,,,,,,1897,2020/08/18,,,32,29,30,27
34351876,27,marsh-3000,https://api.chess.com/pub/player/marsh-3000,https://api.chess.com/pub/player/marsh-3000/stats,RU,,2017/03/29,premium,False,2069,2020/08/16,2200,2019/04/30,903,793,70,1937,2020/07/01,2023,2019/10/19,985,953,54,,,,,,,,,,,,,,,2480,2020/07/21,,,53,50,36,34
26625270,27,helenfukuma,https://api.chess.com/pub/player/helenfukuma,https://api.chess.com/pub/player/helenfukuma/stats,US,Sunnyvale,2016/02/09,premium,False,1620,2020/02/18,1701,2020/01/19,16,7,3,,,,,,,,2141,2020/06/26,2141,2020/06/25,193,20,40,,,,,,,,2676,2019/10/12,,,46,43,30,27
21156062,27,roisman,https://api.chess.com/pub/player/Roisman,https://api.chess.com/pub/player/Roisman/stats,NL,Wageningen,2015/02/18,basic,False,2045,2020/08/18,2166,2019/12/17,1953,1376,341,1544,2020/08/18,1779,2019/05/28,4105,2911,157,,,,,,,,,,,,,,,1665,2020/03/06,1437,2015/02/18,33,32,31,28
11451162,27,pitterson,https://api.chess.com/pub/player/pitterson,https://api.chess.com/pub/player/pitterson/stats,JM,,2013/04/08,premium,False,2277,2020/08/12,2466,2020/06/16,34,24,2,,,,,,,,,,,,,,,2672,2020/08/12,2672,2013/05/10,2,0,0,2329,2016/07/08,2102,2019/04/11,32,29,28,27
56413342,26,drdurkenstein,https://api.chess.com/pub/player/DrDurkenstein,https://api.chess.com/pub/player/DrDurkenstein/stats,XX,South Pole Antarctica,2019/01/23,premium,False,2212,2020/08/04,2235,2020/04/02,45,26,4,2018,2020/04/10,2207,2019/10/20,62,63,6,1982,2020/02/01,2007,2019/12/28,16,3,7,,,,,,,,4642,2020/05/13,,,155,152,62,59
44414266,26,rpm549,https://api.chess.com/pub/player/rpm549,https://api.chess.com/pub/player/rpm549/stats,US,,2018/03/18,premium,False,1708,2020/08/07,1852,2020/07/01,181,149,21,1644,2020/07/29,1826,2018/04/18,144,118,16,,,,,,,,1251,2018/04/12,1406,2018/04/07,1,1,0,1970,2020/08/17,,,39,36,29,26
36823836,26,hanjukuren,https://api.chess.com/pub/player/Hanjukuren,https://api.chess.com/pub/player/Hanjukuren/stats,US,,2017/07/05,premium,False,2048,2020/07/29,2109,2018/10/25,2166,2016,121,1488,2020/08/18,1844,2019/01/31,10554,10459,155,,,,,,,,,,,,,,,2318,2019/04/19,1952,2019/01/13,45,42,31,28
2253510,26,abadonexterminador,https://api.chess.com/pub/player/AbadonExterminador,https://api.chess.com/pub/player/AbadonExterminador/stats,XX,Abadón,2009/10/25,premium,False,1664,2020/08/18,1664,2020/08/18,7014,7479,692,,,,,,,,1519,2020/04/12,1574,2020/04/07,6,3,3,1567,2020/07/19,1652,2017/05/06,853,873,102,1936,2011/07/09,1723,2018/08/19,32,29,30,27
20627822,26,gamalielsarachini,https://api.chess.com/pub/player/GamalielSarachini,https://api.chess.com/pub/player/GamalielSarachini/stats,BR,,2015/01/14,premium,False,1828,2020/05/09,1900,2020/01/26,1157,1072,86,1604,2020/04/17,1619,2020/04/17,1645,1534,98,1970,2020/08/18,2014,2019/11/07,267,139,49,1813,2020/04/16,1874,2017/07/29,189,141,36,2258,2020/04/08,,,53,50,31,28
15962178,26,koksharov_fedor,https://api.chess.com/pub/player/KOKSHAROV_FEDOR,https://api.chess.com/pub/player/KOKSHAROV_FEDOR/stats,RU,Донецк Ростовская область,2014/02/08,premium,False,2013,2020/08/18,2255,2018/07/30,3350,3746,389,1922,2020/08/18,2206,2017/06/11,36840,41785,3042,1782,2020/03/28,1830,2020/03/17,61,29,4,1849,2020/07/15,1942,2019/01/18,24,19,4,2564,2020/04/06,1666,2018/10/25,34,31,29,26
55172374,25,maiasvn,https://api.chess.com/pub/player/MaiaSvN,https://api.chess.com/pub/player/MaiaSvN/stats,PH,,2018/12/27,basic,False,1725,2020/08/18,1938,2019/02/04,920,842,42,1320,2020/08/18,1511,2020/06/15,1231,1194,50,,,,,,,,,,,,,,,1907,2020/08/15,1171,2019/01/17,32,29,28,25
17770078,25,olio3,https://api.chess.com/pub/player/olio3,https://api.chess.com/pub/player/olio3/stats,AU,qld,2014/06/20,premium,False,1443,2020/08/18,1623,2019/11/13,10321,10150,581,,,,,,,,1499,2019/11/18,1656,2014/11/01,27,18,2,,,,,,,,2217,2020/07/29,1909,2017/12/05,30,29,28,26
1357286,25,bob-o,https://api.chess.com/pub/player/Bob-o,https://api.chess.com/pub/player/Bob-o/stats,US,,2008/04/14,premium,False,1771,2020/08/15,2009,2018/08/26,2626,3250,243,1519,2019/11/07,2042,2017/03/12,40,63,1,1896,2020/08/01,2016,2020/06/08,24,6,2,1793,2016/03/09,1831,2016/03/08,15,29,2,2577,2020/03/18,1652,2019/08/09,36,33,28,25
62146094,24,billygomez1507,https://api.chess.com/pub/player/billygomez1507,https://api.chess.com/pub/player/billygomez1507/stats,VE,,2019/06/10,basic,False,1953,2020/08/15,2034,2020/04/12,222,157,21,1774,2020/08/18,1774,2020/08/18,156,111,8,1768,2020/06/13,1768,2020/06/13,6,0,0,,,,,,,,2296,2020/01/16,974,2019/09/15,32,30,27,24
59958740,24,farandis2,https://api.chess.com/pub/player/Farandis2,https://api.chess.com/pub/player/Farandis2/stats,AU,,2019/04/18,premium,False,1173,2020/08/15,1187,2020/07/29,1546,1240,72,1158,2020/07/13,1176,2020/01/07,478,359,11,849,2019/05/04,,,0,2,0,,,,,,,,1928,2020/08/06,,,41,38,32,29
52177072,24,gdisrael909,https://api.chess.com/pub/player/GDisrael909,https://api.chess.com/pub/player/GDisrael909/stats,US,Verona WI,2018/11/21,basic,False,1260,2020/08/18,1283,2020/08/04,460,346,45,1403,2020/08/18,1529,2019/08/18,3289,3089,271,1248,2019/03/30,1409,2019/01/24,13,11,0,1190,2020/07/16,1397,2019/06/04,4,1,2,1732,2020/07/03,1622,2019/03/27,27,25,27,24
29428438,24,torontojays1977,https://api.chess.com/pub/player/torontojays1977,https://api.chess.com/pub/player/torontojays1977/stats,CA,,2016/08/10,premium,False,1254,2018/12/29,1481,2018/12/13,11,20,0,943,2019/09/14,,,0,2,0,,,,,,,,1414,2020/08/18,1580,2019/08/28,1544,3048,208,2012,2020/08/18,1200,2018/12/29,29,26,27,24
17183314,24,wentille,https://api.chess.com/pub/player/wentille,https://api.chess.com/pub/player/wentille/stats,RU,Москва,2014/05/05,basic,False,1725,2020/04/27,1775,2019/08/27,3012,2721,207,1333,2015/10/02,1407,2015/09/17,4,3,1,,,,,,,,1350,2014/06/15,1350,2014/06/15,2,2,0,2658,2020/01/07,,,34,31,30,27
16522924,24,mecbo,https://api.chess.com/pub/player/mecbo,https://api.chess.com/pub/player/mecbo/stats,LT,Vilnius,2014/03/19,basic,False,1617,2020/08/15,1784,2019/09/03,11293,10676,687,1415,2020/07/24,1501,2016/03/09,1279,1298,34,1166,2019/12/11,1200,2014/03/19,2,3,0,1343,2015/11/17,1418,2014/07/01,7,6,0,1977,2017/05/26,1705,2018/08/05,33,30,27,24
15667874,24,hpdeskjet,https://api.chess.com/pub/player/hpdeskjet,https://api.chess.com/pub/player/hpdeskjet/stats,CA,,2014/01/20,basic,False,2000,2020/05/18,2020,2020/05/10,686,525,41,1609,2020/08/10,1621,2020/07/12,21,8,0,,,,,,,,1848,2020/08/16,1858,2020/08/08,101,57,8,2450,2020/01/18,1666,2014/03/28,84,81,27,24
10926360,24,elihog,https://api.chess.com/pub/player/elihog,https://api.chess.com/pub/player/elihog/stats,US,,2013/02/23,premium,False,1793,2020/07/21,1802,2020/07/13,64,29,4,1530,2020/08/18,1881,2020/06/15,261,271,16,1252,2013/05/12,1252,2013/05/12,1,0,0,,,,,,,,2322,2020/08/18,,,31,29,28,26
80768020,23,jnzhaodidi,https://api.chess.com/pub/player/JNzhaodidi,https://api.chess.com/pub/player/JNzhaodidi/stats,CN,,2020/05/28,premium,False,1811,2020/08/13,1839,2020/08/08,135,85,4,1601,2020/08/13,1610,2020/08/07,104,82,4,,,,,,,,1568,2020/08/14,1580,2020/08/14,28,13,0,2680,2020/08/06,,,69,66,32,30
5594669,23,ayknight,https://api.chess.com/pub/player/ayknight,https://api.chess.com/pub/player/ayknight/stats,PA,,2011/08/10,basic,False,1859,2020/08/18,1979,2020/03/09,4137,3830,435,1484,2020/07/29,1700,2016/03/09,2925,2745,179,1479,2016/12/12,1511,2016/09/21,11,4,1,1758,2018/04/19,1798,2018/02/02,44,27,3,2030,2020/04/07,2002,2016/03/23,25,23,25,23
50645548,23,mateplan,https://api.chess.com/pub/player/mateplan,https://api.chess.com/pub/player/mateplan/stats,US,San Ramon,2018/10/11,premium,False,1765,2020/08/18,2143,2018/10/14,165,182,18,,,,,,,,1880,2020/04/20,1998,2019/05/21,169,57,15,,,,,,,,2537,2020/05/16,,,35,33,26,23
47807600,23,ericboesch,https://api.chess.com/pub/player/ericboesch,https://api.chess.com/pub/player/ericboesch/stats,US,,2018/07/11,premium,False,1532,2020/08/10,1613,2020/06/26,1672,1573,168,,,,,,,,,,,,,,,,,,,,,,2265,2020/05/19,1797,2018/09/15,30,29,25,23
