player_id,score,username,user_url,user_stats_url,country,location,joined,status,is_streamer,chess_blitz_last_rating,chess_blitz_last_date,chess_blitz_best_rating,chess_blitz_best_date,chess_blitz_record_win,chess_blitz_record_loss,chess_blitz_record_draw,chess_bullet_last_rating,chess_bullet_last_date,chess_bullet_best_rating,chess_bullet_best_date,chess_bullet_record_win,chess_bullet_record_loss,chess_bullet_record_draw,chess_daily_last_rating,chess_daily_last_date,chess_daily_best_rating,chess_daily_best_date,chess_daily_record_win,chess_daily_record_loss,chess_daily_record_draw,chess_rapid_last_rating,chess_rapid_last_date,chess_rapid_best_rating,chess_rapid_best_date,chess_rapid_record_win,chess_rapid_record_loss,chess_rapid_record_draw,tactics_highest_rating,tactics_highest_date,lessons_highest_rating,lessons_highest_date,puzzle_rush_best_total_attempts,puzzle_rush_best_score,puzzle_rush_daily_total_attempts,puzzle_rush_daily_score
59958740,24,farandis2,https://api.chess.com/pub/player/Farandis2,https://api.chess.com/pub/player/Farandis2/stats,AU,,2019/04/18,premium,False,1173,2020/08/15,1187,2020/07/29,1546,1240,72,1158,2020/07/13,1176,2020/01/07,478,359,11,849,2019/05/04,,,0,2,0,,,,,,,,1928,2020/08/06,,,41,38,32,29
29428438,24,torontojays1977,https://api.chess.com/pub/player/torontojays1977,https://api.chess.com/pub/player/torontojays1977/stats,CA,,2016/08/10,premium,False,1254,2018/12/29,1481,2018/12/13,11,20,0,943,2019/09/14,,,0,2,0,,,,,,,,1404,2020/08/18,1580,2019/08/28,1543,3048,208,2012,2020/08/18,1200,2018/12/29,29,26,27,24
26625270,24,helenfukuma,https://api.chess.com/pub/player/helenfukuma,https://api.chess.com/pub/player/helenfukuma/stats,US,Sunnyvale,2016/02/09,premium,False,1620,2020/02/18,1701,2020/01/19,16,7,3,,,,,,,,2141,2020/06/26,2141,2020/06/25,193,20,40,,,,,,,,2676,2019/10/12,,,46,43,30,27
16522924,24,mecbo,https://api.chess.com/pub/player/mecbo,https://api.chess.com/pub/player/mecbo/stats,LT,Vilnius,2014/03/19,basic,False,1617,2020/08/15,1784,2019/09/03,11293,10676,687,1415,2020/07/24,1501,2016/03/09,1279,1298,34,1166,2019/12/11,1200,2014/03/19,2,3,0,1343,2015/11/17,1418,2014/07/01,7,6,0,1977,2017/05/26,1705,2018/08/05,33,30,27,24
10926360,24,elihog,https://api.chess.com/pub/player/elihog,https://api.chess.com/pub/player/elihog/stats,US,,2013/02/23,premium,False,1793,2020/07/21,1802,2020/07/13,64,29,4,1530,2020/08/18,1881,2020/06/15,261,271,16,1252,2013/05/12,1252,2013/05/12,1,0,0,,,,,,,,2322,2020/08/18,,,31,29,28,26
80768020,23,jnzhaodidi,https://api.chess.com/pub/player/JNzhaodidi,https://api.chess.com/pub/player/JNzhaodidi/stats,CN,,2020/05/28,premium,False,1811,2020/08/13,1839,2020/08/08,135,85,4,1601,2020/08/13,1610,2020/08/07,104,82,4,,,,,,,,1568,2020/08/14,1580,2020/08/14,28,13,0,2680,2020/08/06,,,69,66,32,30
5594669,23,ayknight,https://api.chess.com/pub/player/ayknight,https://api.chess.com/pub/player/ayknight/stats,PA,,2011/08/10,basic,False,1859,2020/08/18,1979,2020/03/09,4137,3830,435,1484,2020/07/29,1700,2016/03/09,2925,2745,179,1479,2016/12/12,1511,2016/09/21,11,4,1,1758,2018/04/19,1798,2018/02/02,44,27,3,2030,2020/04/07,2002,2016/03/23,25,23,25,23
50645548,23,mateplan,https://api.chess.com/pub/player/mateplan,https://api.chess.com/pub/player/mateplan/stats,US,San Ramon,2018/10/11,premium,False,1757,2020/08/17,2143,2018/10/14,164,182,18,,,,,,,,1880,2020/04/20,1998,2019/05/21,169,57,15,,,,,,,,2537,2020/05/16,,,35,33,26,23
47807600,23,ericboesch,https://api.chess.com/pub/player/ericboesch,https://api.chess.com/pub/player/ericboesch/stats,US,,2018/07/11,premium,False,1532,2020/08/10,1613,2020/06/26,1672,1573,168,,,,,,,,,,,,,,,,,,,,,,2265,2020/05/19,1797,2018/09/15,30,29,25,23
45471488,23,kazomirych,https://api.chess.com/pub/player/Kazomirych,https://api.chess.com/pub/player/Kazomirych/stats,UA,,2018/04/20,basic,False,1877,2020/08/18,2056,2020/02/11,2345,1707,226,,,,,,,,,,,,,,,,,,,,,,687,2020/08/18,,,30,29,25,23
36451042,23,soniapalin,https://api.chess.com/pub/player/SoniaPalin,https://api.chess.com/pub/player/SoniaPalin/stats,CN,,2017/06/20,premium,False,1326,2020/08/18,1537,2019/08/07,561,517,63,1113,2020/07/24,1407,2018/02/22,1253,1210,43,1310,2018/07/16,1310,2018/07/16,15,1,0,,,,,,,,1693,2018/09/22,1050,2017/12/03,31,28,26,23
30531140,23,rogerionf,https://api.chess.com/pub/player/Rogerionf,https://api.chess.com/pub/player/Rogerionf/stats,BR,Rio Branco -AC,2016/10/22,basic,False,1695,2020/08/17,1697,2020/08/12,1990,2079,178,1531,2020/07/23,1577,2020/07/14,416,409,23,1471,2019/12/03,1479,2018/12/12,15,11,1,1281,2019/01/18,1393,2018/11/15,9,8,0,2327,2020/01/27,1626,2019/07/26,32,29,24,23
20627822,23,gamalielsarachini,https://api.chess.com/pub/player/GamalielSarachini,https://api.chess.com/pub/player/GamalielSarachini/stats,BR,,2015/01/14,premium,False,1828,2020/05/09,1900,2020/01/26,1157,1072,86,1604,2020/04/17,1619,2020/04/17,1645,1534,98,1970,2020/08/18,2014,2019/11/07,267,139,49,1813,2020/04/16,1874,2017/07/29,189,141,36,2258,2020/04/08,,,53,50,31,28
17137498,23,zeroufal,https://api.chess.com/pub/player/zeroufal,https://api.chess.com/pub/player/zeroufal/stats,BR,Porto Alegre,2014/05/01,premium,False,1674,2020/08/05,1683,2020/07/22,260,231,20,1456,2020/08/05,1481,2020/07/01,1105,1021,50,,,,,,,,1549,2020/07/22,1589,2020/04/24,22,13,2,2294,2020/06/08,1533,2014/05/01,29,26,26,23
68268774,22,eagle_eye77,https://api.chess.com/pub/player/Eagle_Eye77,https://api.chess.com/pub/player/Eagle_Eye77/stats,US,,2019/11/21,basic,False,1562,2020/01/16,1615,2020/01/07,80,64,3,,,,,,,,,,,,,,,,,,,,,,1276,2020/08/17,,,32,29,25,22
6769405,22,djdennyb,https://api.chess.com/pub/player/DjDennyB,https://api.chess.com/pub/player/DjDennyB/stats,US,,2012/02/25,premium,False,1231,2020/08/18,1276,2020/02/03,1953,2514,81,853,2020/03/28,1200,2012/02/25,10,28,0,1424,2017/04/17,1532,2015/08/21,17,14,1,1228,2018/08/05,1362,2012/04/11,56,56,4,1755,2020/02/19,1400,2017/01/28,25,22,25,22
58836898,22,bluehorsehaiduong,https://api.chess.com/pub/player/BLUEHORSEHAIDUONG,https://api.chess.com/pub/player/BLUEHORSEHAIDUONG/stats,VN,Thành phố Hải Dương Hải Dương Việt Nam,2019/03/22,premium,False,2636,2020/04/24,2660,2020/03/08,83,48,9,2579,2020/04/24,2605,2020/02/09,147,99,18,,,,,,,,2316,2020/02/15,2316,2020/02/15,4,0,0,2751,2020/08/18,,,52,49,24,22
31534142,22,gamer031991,https://api.chess.com/pub/player/gamer031991,https://api.chess.com/pub/player/gamer031991/stats,PH,,2016/12/10,basic,False,1364,2020/08/17,1559,2018/05/08,6982,6924,633,1043,2017/09/06,,,0,1,0,847,2017/09/23,,,1,4,0,1197,2020/05/07,1302,2020/05/07,2,2,0,2070,2020/06/26,,,27,25,25,22
25333402,22,supreme8,https://api.chess.com/pub/player/Supreme8,https://api.chess.com/pub/player/Supreme8/stats,US,,2015/11/30,basic,False,1418,2020/08/18,1518,2020/01/31,1884,1810,108,942,2018/05/15,1200,2015/11/30,214,199,5,1346,2017/07/31,1346,2017/07/31,1,0,0,1229,2018/09/08,1315,2017/11/10,88,76,8,1499,2020/07/29,1411,2018/01/05,26,23,25,22
11562552,22,czimmer83,https://api.chess.com/pub/player/czimmer83,https://api.chess.com/pub/player/czimmer83/stats,CA,Toronto,2013/04/17,basic,False,1323,2020/07/16,1451,2019/10/05,5093,5153,433,1052,2020/08/18,1213,2020/04/13,3286,3259,183,,,,,,,,1300,2020/07/16,1355,2020/01/09,306,177,28,1330,2018/11/29,1615,2017/05/01,28,25,25,22
9902570,21,santtoshsenapati,https://api.chess.com/pub/player/SANTTOSHSENAPATI,https://api.chess.com/pub/player/SANTTOSHSENAPATI/stats,IN,Mumbai,2012/12/05,premium,False,1683,2020/08/18,1800,2020/06/08,9742,9629,890,,,,,,,,,,,,,,,1536,2016/09/11,1658,2014/10/21,1800,1505,119,1929,2020/01/10,1867,2013/11/26,29,28,24,21
78570834,21,meha5599,https://api.chess.com/pub/player/meha5599,https://api.chess.com/pub/player/meha5599/stats,IN,,2020/05/04,basic,False,1554,2020/08/18,1618,2020/07/02,802,681,44,684,2020/05/04,,,0,1,0,,,,,,,,,,,,,,,507,2020/08/18,,,24,21,24,21
62970564,21,2pana,https://api.chess.com/pub/player/2Pana,https://api.chess.com/pub/player/2Pana/stats,CA,,2019/07/04,premium,False,1727,2020/08/16,1727,2020/08/16,1552,1483,190,1187,2020/08/05,1188,2020/05/26,90,39,3,1714,2020/08/17,1714,2020/08/17,22,3,2,1614,2020/08/15,1625,2020/08/13,220,168,26,2233,2020/05/15,,,31,28,31,28
6074965,21,pascal_api,https://api.chess.com/pub/player/pascal_api,https://api.chess.com/pub/player/pascal_api/stats,JP,Ohsaka,2011/11/05,premium,False,1675,2020/08/18,1815,2020/04/01,7222,6577,895,1319,2020/08/18,1319,2020/08/18,5721,5534,325,1985,2018/12/01,2229,2014/12/03,131,52,40,1544,2020/06/21,1752,2020/02/19,279,228,45,2455,2020/06/15,1819,2017/12/28,30,28,25,22
