player_id,score,username,user_url,user_stats_url,country,location,joined,status,is_streamer,chess_blitz_last_rating,chess_blitz_last_date,chess_blitz_best_rating,chess_blitz_best_date,chess_blitz_record_win,chess_blitz_record_loss,chess_blitz_record_draw,chess_bullet_last_rating,chess_bullet_last_date,chess_bullet_best_rating,chess_bullet_best_date,chess_bullet_record_win,chess_bullet_record_loss,chess_bullet_record_draw,chess_daily_last_rating,chess_daily_last_date,chess_daily_best_rating,chess_daily_best_date,chess_daily_record_win,chess_daily_record_loss,chess_daily_record_draw,chess_rapid_last_rating,chess_rapid_last_date,chess_rapid_best_rating,chess_rapid_best_date,chess_rapid_record_win,chess_rapid_record_loss,chess_rapid_record_draw,tactics_highest_rating,tactics_highest_date,lessons_highest_rating,lessons_highest_date,puzzle_rush_best_total_attempts,puzzle_rush_best_score,puzzle_rush_daily_total_attempts,puzzle_rush_daily_score
17913684,28,ratatatatata,https://api.chess.com/pub/player/ratatatatata,https://api.chess.com/pub/player/ratatatatata/stats,XX,,2014/07/02,basic,False,1814,2020/08/16,1893,2020/02/20,2096,1980,160,,,,,,,,1317,2015/08/02,1317,2015/08/02,1,0,0,1614,2020/06/15,1694,2019/10/23,55,51,8,2328,2020/04/25,,,38,35,31,28
81018288,27,alex210154,https://api.chess.com/pub/player/Alex210154,https://api.chess.com/pub/player/Alex210154/stats,RU,,2020/05/30,premium,False,1751,2020/08/18,1849,2020/07/03,568,494,34,,,,,,,,,,,,,,,,,,,,,,2276,2020/05/31,,,31,30,30,27
44414266,26,rpm549,https://api.chess.com/pub/player/rpm549,https://api.chess.com/pub/player/rpm549/stats,US,,2018/03/18,premium,False,1708,2020/08/07,1852,2020/07/01,181,149,21,1644,2020/07/29,1826,2018/04/18,144,118,16,,,,,,,,1251,2018/04/12,1406,2018/04/07,1,1,0,1970,2020/08/17,,,39,36,29,26
36823836,26,hanjukuren,https://api.chess.com/pub/player/Hanjukuren,https://api.chess.com/pub/player/Hanjukuren/stats,US,,2017/07/05,premium,False,2048,2020/07/29,2109,2018/10/25,2166,2016,121,1488,2020/08/18,1844,2019/01/31,10554,10459,155,,,,,,,,,,,,,,,2318,2019/04/19,1952,2019/01/13,45,42,31,28
87373000,25,itsachess,https://api.chess.com/pub/player/Itsachess,https://api.chess.com/pub/player/Itsachess/stats,AU,,2020/07/23,premium,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283,2020/08/16,,,34,33,31,28
55172374,25,maiasvn,https://api.chess.com/pub/player/MaiaSvN,https://api.chess.com/pub/player/MaiaSvN/stats,PH,,2018/12/27,basic,False,1725,2020/08/18,1938,2019/02/04,920,842,42,1328,2020/08/18,1511,2020/06/15,1231,1193,50,,,,,,,,,,,,,,,1907,2020/08/15,1171,2019/01/17,32,29,28,25
2253510,25,abadonexterminador,https://api.chess.com/pub/player/AbadonExterminador,https://api.chess.com/pub/player/AbadonExterminador/stats,XX,Abadón,2009/10/25,premium,False,1664,2020/08/18,1664,2020/08/18,7014,7479,692,,,,,,,,1519,2020/04/12,1574,2020/04/07,6,3,3,1567,2020/07/19,1652,2017/05/06,853,873,102,1936,2011/07/09,1723,2018/08/19,32,29,30,27
17770078,25,olio3,https://api.chess.com/pub/player/olio3,https://api.chess.com/pub/player/olio3/stats,AU,qld,2014/06/20,premium,False,1443,2020/08/18,1623,2019/11/13,10321,10150,581,,,,,,,,1499,2019/11/18,1656,2014/11/01,27,18,2,,,,,,,,2217,2020/07/29,1909,2017/12/05,30,29,28,26
62146094,24,billygomez1507,https://api.chess.com/pub/player/billygomez1507,https://api.chess.com/pub/player/billygomez1507/stats,VE,,2019/06/10,basic,False,1953,2020/08/15,2034,2020/04/12,222,157,21,1774,2020/08/18,1774,2020/08/18,156,111,8,1768,2020/06/13,1768,2020/06/13,6,0,0,,,,,,,,2296,2020/01/16,974,2019/09/15,32,30,27,24
29428438,24,torontojays1977,https://api.chess.com/pub/player/torontojays1977,https://api.chess.com/pub/player/torontojays1977/stats,CA,,2016/08/10,premium,False,1254,2018/12/29,1481,2018/12/13,11,20,0,943,2019/09/14,,,0,2,0,,,,,,,,1404,2020/08/18,1580,2019/08/28,1543,3048,208,2012,2020/08/18,1200,2018/12/29,29,26,27,24
10926360,24,elihog,https://api.chess.com/pub/player/elihog,https://api.chess.com/pub/player/elihog/stats,US,,2013/02/23,premium,False,1793,2020/07/21,1802,2020/07/13,64,29,4,1530,2020/08/18,1881,2020/06/15,261,271,16,1252,2013/05/12,1252,2013/05/12,1,0,0,,,,,,,,2322,2020/08/18,,,31,29,28,26
47807600,23,ericboesch,https://api.chess.com/pub/player/ericboesch,https://api.chess.com/pub/player/ericboesch/stats,US,,2018/07/11,premium,False,1532,2020/08/10,1613,2020/06/26,1672,1573,168,,,,,,,,,,,,,,,,,,,,,,2265,2020/05/19,1797,2018/09/15,30,29,25,23
45471488,23,kazomirych,https://api.chess.com/pub/player/Kazomirych,https://api.chess.com/pub/player/Kazomirych/stats,UA,,2018/04/20,basic,False,1888,2020/08/18,2056,2020/02/11,2345,1706,226,,,,,,,,,,,,,,,,,,,,,,687,2020/08/18,,,30,29,25,23
34351876,23,marsh-3000,https://api.chess.com/pub/player/marsh-3000,https://api.chess.com/pub/player/marsh-3000/stats,RU,,2017/03/29,premium,False,2069,2020/08/16,2200,2019/04/30,903,793,70,1937,2020/07/01,2023,2019/10/19,985,953,54,,,,,,,,,,,,,,,2480,2020/07/21,,,53,50,36,34
30531140,23,rogerionf,https://api.chess.com/pub/player/Rogerionf,https://api.chess.com/pub/player/Rogerionf/stats,BR,Rio Branco -AC,2016/10/22,basic,False,1695,2020/08/17,1697,2020/08/12,1990,2079,178,1531,2020/07/23,1577,2020/07/14,416,409,23,1471,2019/12/03,1479,2018/12/12,15,11,1,1281,2019/01/18,1393,2018/11/15,9,8,0,2327,2020/01/27,1626,2019/07/26,32,29,24,23
17137498,23,zeroufal,https://api.chess.com/pub/player/zeroufal,https://api.chess.com/pub/player/zeroufal/stats,BR,Porto Alegre,2014/05/01,premium,False,1674,2020/08/05,1683,2020/07/22,260,231,20,1456,2020/08/05,1481,2020/07/01,1105,1021,50,,,,,,,,1549,2020/07/22,1589,2020/04/24,22,13,2,2294,2020/06/08,1533,2014/05/01,29,26,26,23
68268774,22,eagle_eye77,https://api.chess.com/pub/player/Eagle_Eye77,https://api.chess.com/pub/player/Eagle_Eye77/stats,US,,2019/11/21,basic,False,1562,2020/01/16,1615,2020/01/07,80,64,3,,,,,,,,,,,,,,,,,,,,,,1276,2020/08/17,,,32,29,25,22
6769405,22,djdennyb,https://api.chess.com/pub/player/DjDennyB,https://api.chess.com/pub/player/DjDennyB/stats,US,,2012/02/25,premium,False,1231,2020/08/18,1276,2020/02/03,1953,2514,81,853,2020/03/28,1200,2012/02/25,10,28,0,1424,2017/04/17,1532,2015/08/21,17,14,1,1228,2018/08/05,1362,2012/04/11,56,56,4,1755,2020/02/19,1400,2017/01/28,25,22,25,22
58836898,22,bluehorsehaiduong,https://api.chess.com/pub/player/BLUEHORSEHAIDUONG,https://api.chess.com/pub/player/BLUEHORSEHAIDUONG/stats,VN,Thành phố Hải Dương Hải Dương Việt Nam,2019/03/22,premium,False,2636,2020/04/24,2660,2020/03/08,83,48,9,2579,2020/04/24,2605,2020/02/09,147,99,18,,,,,,,,2316,2020/02/15,2316,2020/02/15,4,0,0,2751,2020/08/18,,,52,49,24,22
31534142,22,gamer031991,https://api.chess.com/pub/player/gamer031991,https://api.chess.com/pub/player/gamer031991/stats,PH,,2016/12/10,basic,False,1364,2020/08/17,1559,2018/05/08,6982,6924,633,1043,2017/09/06,,,0,1,0,847,2017/09/23,,,1,4,0,1197,2020/05/07,1302,2020/05/07,2,2,0,2070,2020/06/26,,,27,25,25,22
20627822,22,gamalielsarachini,https://api.chess.com/pub/player/GamalielSarachini,https://api.chess.com/pub/player/GamalielSarachini/stats,BR,,2015/01/14,premium,False,1828,2020/05/09,1900,2020/01/26,1157,1072,86,1604,2020/04/17,1619,2020/04/17,1645,1534,98,1970,2020/08/18,2014,2019/11/07,267,139,49,1813,2020/04/16,1874,2017/07/29,189,141,36,2258,2020/04/08,,,53,50,31,28
11562552,22,czimmer83,https://api.chess.com/pub/player/czimmer83,https://api.chess.com/pub/player/czimmer83/stats,CA,Toronto,2013/04/17,basic,False,1323,2020/07/16,1451,2019/10/05,5093,5153,433,1052,2020/08/18,1213,2020/04/13,3286,3259,183,,,,,,,,1300,2020/07/16,1355,2020/01/09,306,177,28,1330,2018/11/29,1615,2017/05/01,28,25,25,22
9902570,21,santtoshsenapati,https://api.chess.com/pub/player/SANTTOSHSENAPATI,https://api.chess.com/pub/player/SANTTOSHSENAPATI/stats,IN,Mumbai,2012/12/05,premium,False,1683,2020/08/18,1800,2020/06/08,9742,9629,890,,,,,,,,,,,,,,,1536,2016/09/11,1658,2014/10/21,1800,1505,119,1929,2020/01/10,1867,2013/11/26,29,28,24,21
55377090,21,kimmm24,https://api.chess.com/pub/player/kimmm24,https://api.chess.com/pub/player/kimmm24/stats,ID,,2018/12/31,basic,False,1482,2020/08/18,1658,2020/04/23,1085,935,46,1053,2020/05/23,1140,2019/06/01,239,176,6,,,,,,,,1351,2019/01/21,1688,2019/01/04,21,13,2,2095,2020/08/08,,,30,27,24,21
30144216,21,hrong,https://api.chess.com/pub/player/hrong,https://api.chess.com/pub/player/hrong/stats,XX,,2016/09/28,basic,False,1595,2020/08/18,1858,2020/02/28,5003,4669,338,,,,,,,,,,,,,,,,,,,,,,2249,2020/04/15,1252,2016/10/07,33,30,23,21
9707466,20,jamiegaskin,https://api.chess.com/pub/player/jamiegaskin,https://api.chess.com/pub/player/jamiegaskin/stats,US,,2012/11/19,premium,False,1187,2020/08/17,1440,2020/01/05,26,29,1,,,,,,,,1159,2012/11/23,1348,2012/11/19,1,1,0,,,,,,,,1821,2020/02/04,1854,2019/12/25,29,26,22,20
72402758,20,legend_77,https://api.chess.com/pub/player/Legend_77,https://api.chess.com/pub/player/Legend_77/stats,IN,,2020/02/19,basic,False,1022,2020/07/27,1217,2020/02/22,29,38,1,,,,,,,,,,,,,,,1328,2020/07/13,1336,2020/07/08,12,8,1,1080,2020/08/18,,,26,23,23,20
14795092,20,bryansd,https://api.chess.com/pub/player/bryansd,https://api.chess.com/pub/player/bryansd/stats,US,Boston,2013/12/01,premium,False,1276,2020/08/18,1440,2017/02/17,188,193,10,1060,2014/11/24,,,0,1,0,1414,2020/01/04,1472,2019/12/03,37,5,1,1693,2018/02/15,1693,2018/02/15,6,0,0,2470,2020/07/05,1889,2019/08/24,45,42,23,20
83785194,19,tommy9345,https://api.chess.com/pub/player/Tommy9345,https://api.chess.com/pub/player/Tommy9345/stats,US,,2020/06/21,premium,False,890,2020/08/18,936,2020/08/17,285,233,13,802,2020/08/18,897,2020/08/03,273,240,6,,,,,,,,956,2020/07/31,956,2020/07/31,5,0,0,1457,2020/08/18,,,26,23,20,19
73153534,19,frangsbofarm,https://api.chess.com/pub/player/frangsbofarm,https://api.chess.com/pub/player/frangsbofarm/stats,US,,2020/03/06,premium,False,,,,,,,,,,,,,,,1540,2020/05/31,1540,2020/05/31,6,1,0,1339,2020/08/15,1505,2020/06/03,10,8,0,2021,2020/08/17,,,21,20,21,19
59958740,19,farandis2,https://api.chess.com/pub/player/Farandis2,https://api.chess.com/pub/player/Farandis2/stats,AU,,2019/04/18,premium,False,1173,2020/08/15,1187,2020/07/29,1546,1240,72,1158,2020/07/13,1176,2020/01/07,478,359,11,849,2019/05/04,,,0,2,0,,,,,,,,1928,2020/08/06,,,41,38,32,29
4939522,19,garich,https://api.chess.com/pub/player/GARich,https://api.chess.com/pub/player/GARich/stats,US,San Diego,2011/04/03,premium,False,,,,,,,,,,,,,,,,,,,,,,1323,2020/08/15,1620,2019/06/09,9,9,0,2357,2019/12/27,,,27,25,22,19
23360904,19,redwingschess,https://api.chess.com/pub/player/redwingschess,https://api.chess.com/pub/player/redwingschess/stats,US,,2015/07/23,basic,False,2203,2020/08/14,2237,2019/07/26,4673,4750,660,1729,2019/01/16,1729,2019/01/16,5,1,0,,,,,,,,,,,,,,,2505,2020/06/20,,,48,45,22,19
20558300,19,panicknot,https://api.chess.com/pub/player/PanicKnot,https://api.chess.com/pub/player/PanicKnot/stats,US,Waxhaw North Carolina,2015/01/09,premium,False,,,,,,,,,,,,,,,,,,,,,,1439,2015/04/13,1452,2015/04/13,43,27,3,1956,2020/06/23,1828,2016/10/07,25,23,25,23
19848686,19,greatthing,https://api.chess.com/pub/player/greatthing,https://api.chess.com/pub/player/greatthing/stats,US,,2014/11/22,basic,False,1545,2020/08/16,1643,2020/07/17,84,79,5,1074,2020/08/18,1418,2014/12/27,10296,10226,127,1620,2019/11/02,1620,2019/11/02,12,2,1,,,,,,,,2415,2019/10/31,,,29,28,22,19
14553532,19,vvvadera,https://api.chess.com/pub/player/vvvadera,https://api.chess.com/pub/player/vvvadera/stats,IN,India,2013/11/21,premium,False,1313,2020/08/17,1394,2020/07/09,1229,1142,83,1246,2020/08/18,1352,2020/07/01,2457,2401,112,1495,2020/07/28,1535,2020/04/14,11,5,1,1278,2020/07/09,1540,2017/05/06,18,14,3,1998,2020/08/05,1152,2015/12/13,36,33,22,19
7537880,18,happenss,https://api.chess.com/pub/player/happenss,https://api.chess.com/pub/player/happenss/stats,US,California,2012/05/10,premium,False,1440,2020/08/17,1466,2020/08/12,721,668,79,1065,2020/08/10,1339,2013/04/27,200,170,8,1672,2020/07/30,1759,2016/09/17,2,2,0,1456,2020/08/10,1735,2020/07/04,12,14,3,1956,2020/06/30,,,32,29,21,18
7257929,18,peterknight01,https://api.chess.com/pub/player/peterknight01,https://api.chess.com/pub/player/peterknight01/stats,JP,,2012/04/11,premium,False,914,2014/10/10,1324,2012/04/15,4,19,1,859,2012/12/15,,,0,3,0,400,2012/09/05,,,0,2,0,1419,2020/08/18,1592,2014/11/04,2389,2752,97,1554,2019/04/22,1738,2016/10/03,23,21,21,18
58017328,18,apotrepein,https://api.chess.com/pub/player/Apotrepein,https://api.chess.com/pub/player/Apotrepein/stats,US,Owensboro,2019/03/02,premium,False,1270,2020/07/22,1426,2020/07/22,2,2,0,,,,,,,,1790,2020/08/10,1790,2020/08/10,37,2,0,,,,,,,,1986,2020/08/09,1804,2019/04/15,36,33,20,17
52161166,18,santiagoo06,https://api.chess.com/pub/player/santiagoo06,https://api.chess.com/pub/player/santiagoo06/stats,CO,Pitalito-Huila,2018/11/21,basic,False,1553,2020/08/18,1698,2018/11/21,181,177,18,1379,2020/08/15,1453,2020/07/27,193,163,11,1126,2020/01/25,1126,2020/01/25,2,0,0,,,,,,,,1241,2020/08/18,,,24,21,21,18
